Crop_Year,ANNUAL,Jul-Oct,Nov-Mar,Apr-Jun,Total_Avg,State_Name
1921,446.4,101.325,5.45,389.5,37.2,Haryana Delhi And Chandigarh
1922,552.7,104.375,24.2,502.6,46.05833333,Haryana Delhi And Chandigarh
1923,581.5,107.925,25.525,447.4,48.45833333,Haryana Delhi And Chandigarh
1924,654.8,135.65,5.6,515.6,54.56666667,Haryana Delhi And Chandigarh
1925,557.1,92.875,7.8,519.6,46.425,Haryana Delhi And Chandigarh
1926,616,123.375,9.2,511.3,51.33333333,Haryana Delhi And Chandigarh
1927,502.4,96.4,21,379.7,41.86666667,Haryana Delhi And Chandigarh
1928,388.2,62.95,13.1,280.7,32.35,Haryana Delhi And Chandigarh
1929,306.6,58.3,16.5,248.1,25.55,Haryana Delhi And Chandigarh
1930,500.6,95,5.1,445.9,41.71666667,Haryana Delhi And Chandigarh
1931,519,117.025,1.275,441.9,43.25,Haryana Delhi And Chandigarh
1932,439.9,91.925,9.1,382.1,36.65833333,Haryana Delhi And Chandigarh
1933,856.9,167.2,6.075,756.8,71.40833333,Haryana Delhi And Chandigarh
1934,501.3,89.55,16.45,422.8,41.775,Haryana Delhi And Chandigarh
1935,568.4,111.425,10,443.5,47.36666667,Haryana Delhi And Chandigarh
1936,511.1,77.875,26.075,452.7,42.59166667,Haryana Delhi And Chandigarh
1937,481.6,80.275,13.825,364.4,40.13333333,Haryana Delhi And Chandigarh
1938,278.9,40.575,10.125,216.3,23.24166667,Haryana Delhi And Chandigarh
1939,310.3,40.025,15.95,247.6,25.85833333,Haryana Delhi And Chandigarh
1940,395.7,68.125,16.175,311.1,32.975,Haryana Delhi And Chandigarh
1941,363.9,45.35,19.25,273.8,30.325,Haryana Delhi And Chandigarh
1942,804.4,162.4,8.4,697.6,67.03333333,Haryana Delhi And Chandigarh
1943,407.9,82.925,13.625,360.4,33.99166667,Haryana Delhi And Chandigarh
1944,484.3,78.325,10.675,340.7,40.35833333,Haryana Delhi And Chandigarh
1945,654.7,139.975,2.45,591.2,54.55833333,Haryana Delhi And Chandigarh
1946,437.7,77.8,11.4,367.6,36.475,Haryana Delhi And Chandigarh
1947,464.6,100.225,18,410,38.71666667,Haryana Delhi And Chandigarh
1948,592,121.075,8.125,496.1,49.33333333,Haryana Delhi And Chandigarh
1949,485.3,108.025,7.675,442.9,40.44166667,Haryana Delhi And Chandigarh
1950,551.2,121.675,2.5,496.4,45.93333333,Haryana Delhi And Chandigarh
1951,338.2,56.65,13.35,247.7,28.18333333,Haryana Delhi And Chandigarh
1952,556.5,108.7,11.075,501.9,46.375,Haryana Delhi And Chandigarh
1953,561.8,111.3,30.925,503.3,46.81666667,Haryana Delhi And Chandigarh
1954,536.9,94.6,8.75,361.2,44.74166667,Haryana Delhi And Chandigarh
1955,694,140.525,5.775,498.8,57.83333333,Haryana Delhi And Chandigarh
1956,653.7,137.35,14.6,468.9,54.475,Haryana Delhi And Chandigarh
1957,617.2,117.1,9.3,466.2,51.43333333,Haryana Delhi And Chandigarh
1958,673,156.975,12,623.1,56.08333333,Haryana Delhi And Chandigarh
1959,485,96.625,7.675,395.7,40.41666667,Haryana Delhi And Chandigarh
1960,722.9,159.925,19.75,637.5,60.24166667,Haryana Delhi And Chandigarh
1961,627.8,119.925,11.825,500.1,52.31666667,Haryana Delhi And Chandigarh
1962,511,111.4,4.15,459.6,42.58333333,Haryana Delhi And Chandigarh
1963,521.7,112.05,5.375,488.9,43.475,Haryana Delhi And Chandigarh
1964,711,168.5,5.95,682.1,59.25,Haryana Delhi And Chandigarh
1965,381.9,81.375,9.4,316.7,31.825,Haryana Delhi And Chandigarh
1966,707.9,121.7,0.9,609,58.99166667,Haryana Delhi And Chandigarh
1967,839.9,166.1,28.175,689.7,69.99166667,Haryana Delhi And Chandigarh
1968,388.3,77.1,2.575,329.6,32.35833333,Haryana Delhi And Chandigarh
1969,477.2,105.675,17.85,433.7,39.76666667,Haryana Delhi And Chandigarh
1970,538.2,94.825,8.975,445.7,44.85,Haryana Delhi And Chandigarh
1971,636.8,117.625,5.175,520.5,53.06666667,Haryana Delhi And Chandigarh
1972,440.8,85.85,14.325,360.6,36.73333333,Haryana Delhi And Chandigarh
1973,527.1,96.35,2.7,440.8,43.925,Haryana Delhi And Chandigarh
1974,384.9,81.15,9.175,346.1,32.075,Haryana Delhi And Chandigarh
1975,622,131.425,7.975,563,51.83333333,Haryana Delhi And Chandigarh
1976,726.7,142.95,13.125,651.8,60.55833333,Haryana Delhi And Chandigarh
1977,740.1,145.2,8.725,623.1,61.675,Haryana Delhi And Chandigarh
1978,651.3,123.525,18,563.4,54.275,Haryana Delhi And Chandigarh
1979,341.5,46.475,4.3,215.9,28.45833333,Haryana Delhi And Chandigarh
1980,513.3,100.525,16.325,434.3,42.775,Haryana Delhi And Chandigarh
1981,493.3,73.8,21.025,358.4,41.10833333,Haryana Delhi And Chandigarh
1982,506.6,64.55,14.825,284.9,42.21666667,Haryana Delhi And Chandigarh
1983,744.5,136.05,4.925,568.2,62.04166667,Haryana Delhi And Chandigarh
1984,479.2,102.525,1.025,457.8,39.93333333,Haryana Delhi And Chandigarh
1985,572.4,121.95,15.625,489.4,47.7,Haryana Delhi And Chandigarh
1986,451,66.375,14.825,339.3,37.58333333,Haryana Delhi And Chandigarh
1987,318.6,38.55,5.25,178.7,26.55,Haryana Delhi And Chandigarh
1988,845.1,173.6,13.15,776.7,70.425,Haryana Delhi And Chandigarh
1989,416.5,78.05,24.275,343.6,34.70833333,Haryana Delhi And Chandigarh
1990,703.2,134.025,13.275,558.7,58.6,Haryana Delhi And Chandigarh
1991,393.8,70.375,14.175,330.5,32.81666667,Haryana Delhi And Chandigarh
1992,429.5,89.725,6.95,372.3,35.79166667,Haryana Delhi And Chandigarh
1993,523.7,108.9,7.85,477.6,43.64166667,Haryana Delhi And Chandigarh
1994,564.3,116.15,15.2,515.9,47.025,Haryana Delhi And Chandigarh
1995,819.2,173.95,11.725,742.7,68.26666667,Haryana Delhi And Chandigarh
1996,644.7,117.8,2.275,560.7,53.725,Haryana Delhi And Chandigarh
1997,668.6,112.75,21.425,457.5,55.71666667,Haryana Delhi And Chandigarh
1998,685.3,136.375,9.55,535.6,57.10833333,Haryana Delhi And Chandigarh
1999,344.5,62,11.65,285.4,28.70833333,Haryana Delhi And Chandigarh
2000,384.4,63.05,6.15,311.1,32.03333333,Haryana Delhi And Chandigarh
2001,485.4,67.525,10.75,376.3,40.45,Haryana Delhi And Chandigarh
2002,357.3,55.625,13.35,241.8,29.775,Haryana Delhi And Chandigarh
2003,597.4,125.45,9.2,528.5,49.78333333,Haryana Delhi And Chandigarh
2004,487.2,87.25,12.7,347.5,40.6,Haryana Delhi And Chandigarh
2005,519.4,93.725,0.8,428.8,43.28333333,Haryana Delhi And Chandigarh
2006,331,55.25,20.725,262.6,27.58333333,Haryana Delhi And Chandigarh
2007,446.6,56.3,1.125,313.7,37.21666667,Haryana Delhi And Chandigarh
2008,710.3,105.35,3.925,606.6,59.19166667,Haryana Delhi And Chandigarh
2009,395.3,83.375,4.125,346.3,32.94166667,Haryana Delhi And Chandigarh
2010,640.4,143.2,10.925,600.8,53.36666667,Haryana Delhi And Chandigarh
2011,512.1,86.35,2.2,439.8,42.675,Haryana Delhi And Chandigarh
2012,391.3,89.45,19.35,360.7,32.60833333,Haryana Delhi And Chandigarh
2013,461.3,78.025,8.525,363.3,38.44166667,Haryana Delhi And Chandigarh
2014,305.5,46.225,7.2,200.2,25.45833333,Haryana Delhi And Chandigarh
2015,435.5,63.825,27.075,295.2,36.29166667,Haryana Delhi And Chandigarh
1901,523.3,87.825,1.025,358.1,43.60833333,Punjab
1902,397.9,74.175,7.525,337.7,33.15833333,Punjab
1903,570.9,117.675,8.85,469.1,47.575,Punjab
1904,451.5,66.275,32.25,279.7,37.625,Punjab
1905,434.1,71.3,24.45,303.2,36.175,Punjab
1906,677.5,117.975,36.225,509.8,56.45833333,Punjab
1907,589,84.75,14.675,358.9,49.08333333,Punjab
1908,740.5,155.35,14.675,633.1,61.70833333,Punjab
1909,845.7,154.575,18.3,698.2,70.475,Punjab
1910,616.4,115.575,31.05,552.6,51.36666667,Punjab
1911,505.8,43.9,22.8,228.8,42.15,Punjab
1912,536.4,102.05,20.075,418.9,44.7,Punjab
1913,561.1,73.825,16.275,380.1,46.75833333,Punjab
1914,794.4,148.575,26.325,618.5,66.2,Punjab
1915,421.6,61.575,6.525,249.6,35.13333333,Punjab
1916,588.4,128.7,2.55,527.6,49.03333333,Punjab
1917,1126.7,227.35,3.425,835.5,93.89166667,Punjab
1918,339.6,48.725,25.425,226.5,28.3,Punjab
1919,549.8,96.4,20.05,391.7,45.81666667,Punjab
1920,383.1,63.25,6.175,295.3,31.925,Punjab
1921,370.3,76.075,14.575,297.2,30.85833333,Punjab
1922,513.6,92.35,33.225,432.1,42.8,Punjab
1923,737.8,129.95,32,536,61.48333333,Punjab
1924,590.9,112.575,13.925,452.1,49.24166667,Punjab
1925,629.7,116.275,7.85,562.3,52.475,Punjab
1926,607.4,117.9,11.55,478.7,50.61666667,Punjab
1927,481.1,87.9,19.225,364.7,40.09166667,Punjab
1928,437.3,68.075,18.475,306.1,36.44166667,Punjab
1929,423,73.4,28.3,329,35.25,Punjab
1930,557.4,102.15,13.45,462.4,46.45,Punjab
1931,588.7,124.125,8.175,484.2,49.05833333,Punjab
1932,490.3,90.075,15.7,378.7,40.85833333,Punjab
1933,860.5,179.6,5.95,747.2,71.70833333,Punjab
1934,429.2,75.6,31.125,353.3,35.76666667,Punjab
1935,598,99.075,19.975,401.9,49.83333333,Punjab
1936,626.4,99.9,32.475,498.4,52.2,Punjab
1937,571.1,81.65,31.55,374.7,47.59166667,Punjab
1938,430.8,50.85,16.95,306.4,35.9,Punjab
1939,403.8,54.9,20.475,266.8,33.65,Punjab
1940,532.3,91.6,16.1,426.6,44.35833333,Punjab
1941,506.4,78.575,23.65,394,42.2,Punjab
1942,871.5,161.625,24.325,693.9,72.625,Punjab
1943,422.4,77.5,21.775,338.9,35.2,Punjab
1944,626.7,102.85,20.35,418.7,52.225,Punjab
1945,805.3,165.325,4.85,693.6,67.10833333,Punjab
1946,478,79.85,21,350.5,39.83333333,Punjab
1947,600.9,127.15,27.325,509.1,50.075,Punjab
1948,620.3,111.05,21.05,454.8,51.69166667,Punjab
1949,585,116.525,20.75,491.5,48.75,Punjab
1950,992,209.675,7.075,852.4,82.66666667,Punjab
1951,499.5,86.1,19.125,347.6,41.625,Punjab
1952,566,105.275,13.125,480.8,47.16666667,Punjab
1953,611.6,122.15,33.175,542.3,50.96666667,Punjab
1954,633.2,117.65,9.15,481.6,52.76666667,Punjab
1955,974.1,208.225,7.75,500.6,81.175,Punjab
1956,750.5,153,28.625,525.3,62.54166667,Punjab
1957,710.5,122.05,14.7,490.5,59.20833333,Punjab
1958,828,182.575,27.425,714.8,69,Punjab
1959,699.7,139,9.175,553.5,58.30833333,Punjab
1960,607,121.575,27.875,529.9,50.58333333,Punjab
1961,690.1,131.3,15.675,545.4,57.50833333,Punjab
1962,769.4,154,9.1,641.5,64.11666667,Punjab
1963,476.1,89.825,9.325,390,39.675,Punjab
1964,708.9,161.025,11.65,654.3,59.075,Punjab
1965,423.3,77.2,11.025,300,35.275,Punjab
1966,638.1,112.975,3.9,527.5,53.175,Punjab
1967,680.3,121.275,33.675,485.6,56.69166667,Punjab
1968,536.2,98.425,11.05,424.6,44.68333333,Punjab
1969,494.8,97.7,16.1,400.5,41.23333333,Punjab
1970,650.6,112.425,11.8,565.3,54.21666667,Punjab
1971,748.1,134.025,12.275,633.5,62.34166667,Punjab
1972,471.1,89.8,22.025,375.1,39.25833333,Punjab
1973,743.1,122.425,9.4,581.5,61.925,Punjab
1974,356.3,63.25,14.325,323.4,29.69166667,Punjab
1975,705.8,144.925,20.725,634.5,58.81666667,Punjab
1976,794.6,150.875,9.675,662.2,66.21666667,Punjab
1977,712.7,127.675,13.9,566.4,59.39166667,Punjab
1978,720.7,127.25,26.6,605.8,60.05833333,Punjab
1979,463.9,60.3,11.175,276.5,38.65833333,Punjab
1980,661.7,122.4,31.525,531.6,55.14166667,Punjab
1981,503.8,74.275,28.55,318.5,41.98333333,Punjab
1982,571.4,65.975,31.1,276.9,47.61666667,Punjab
1983,751,110.475,17.825,456.3,62.58333333,Punjab
1984,710.4,140.15,2.8,610.7,59.2,Punjab
1985,753,153.725,22.125,620.4,62.75,Punjab
1986,612,95.125,18.65,456.7,51,Punjab
1987,409.5,42.725,7.75,181.5,34.125,Punjab
1988,1222.6,256.225,21,1067.2,101.8833333,Punjab
1989,480.4,84.25,22.35,376.2,40.03333333,Punjab
1990,754.7,146.025,20.4,602,62.89166667,Punjab
1991,475.8,68.45,25,346.3,39.65,Punjab
1992,478.1,86.05,8.675,365.7,39.84166667,Punjab
1993,582.9,117.175,13.25,507.2,48.575,Punjab
1994,580.9,119.75,27.975,508,48.40833333,Punjab
1995,869.2,170.6,18.325,732,72.43333333,Punjab
1996,589.6,93.3,5.15,473,49.13333333,Punjab
1997,690.1,117.225,32.375,485.1,57.50833333,Punjab
1998,588.6,110.025,12.3,432.6,49.05,Punjab
1999,364.6,63.2,13.075,287.9,30.38333333,Punjab
2000,405.3,69.2,3.25,326.9,33.775,Punjab
2001,441,66.2,3.425,357.1,36.75,Punjab
2002,274.7,51.6,17.675,228.4,22.89166667,Punjab
2003,424.8,70.9,11.325,324.3,35.4,Punjab
2004,351.8,54.1,25.475,234,29.31666667,Punjab
2005,552,94.775,4.675,413.4,46,Punjab
2006,647.7,114.1,22.525,504.8,53.975,Punjab
2007,594.8,96.2,6.9,448.6,49.56666667,Punjab
2008,717.2,120.95,6.325,629.3,59.76666667,Punjab
2009,361.1,73.375,5.175,300.1,30.09166667,Punjab
2010,451.5,89.5,16.15,395.1,37.625,Punjab
2011,705.1,113.65,17.35,617.5,58.75833333,Punjab
2012,493.5,92.45,17.7,379.6,41.125,Punjab
2013,586.6,93.9,13.65,479.7,48.88333333,Punjab
2014,382.9,57.5,15.95,244.6,31.90833333,Punjab
2015,510.8,74.25,78.45,336.3,42.56666667,Punjab
1901,1345,199.275,13.15,825.9,112.0833333,Himachal Pradesh
1902,951.6,148.725,25.1,650,79.3,Himachal Pradesh
1903,993.4,131.975,35.825,554.2,82.78333333,Himachal Pradesh
1904,987.5,133.35,51.85,515,82.29166667,Himachal Pradesh
1905,930.2,110.825,55.825,486.6,77.51666667,Himachal Pradesh
1906,1317.4,209.05,71.3,986,109.7833333,Himachal Pradesh
1907,875.2,82.525,28.625,338.9,72.93333333,Himachal Pradesh
1908,987.5,139.7,55.725,602.9,82.29166667,Himachal Pradesh
1909,1077.1,162.6,37.175,740.4,89.75833333,Himachal Pradesh
1910,1406.9,243.725,82.375,1071.4,117.2416667,Himachal Pradesh
1911,1333.9,135.625,52.825,639.5,111.1583333,Himachal Pradesh
1912,1207.6,208,46.55,867.9,100.6333333,Himachal Pradesh
1913,1119.3,127.2,44.2,662.7,93.275,Himachal Pradesh
1914,1735.9,282.325,59.25,1192.8,144.6583333,Himachal Pradesh
1915,1236.8,202.675,26.425,854.8,103.0666667,Himachal Pradesh
1916,1172.1,184.125,12.65,888.5,97.675,Himachal Pradesh
1917,1703.5,297.7,16.55,1151.5,141.9583333,Himachal Pradesh
1918,984.8,109.725,66.65,566.6,82.06666667,Himachal Pradesh
1919,1213.3,178.075,40.95,791.7,101.1083333,Himachal Pradesh
1920,1084.8,158.1,31.525,684.7,90.4,Himachal Pradesh
1921,1311.4,245.825,67.55,968,109.2833333,Himachal Pradesh
1922,1718.6,305.525,80.325,1314.7,143.2166667,Himachal Pradesh
1923,1621,254.45,72.1,1021.9,135.0833333,Himachal Pradesh
1924,1660.6,298.95,56.125,1210,138.3833333,Himachal Pradesh
1925,1509.4,230,47.5,1054.3,125.7833333,Himachal Pradesh
1926,1449.8,226.15,47.35,924.3,120.8166667,Himachal Pradesh
1927,1434.7,260.75,66.75,1043.1,119.5583333,Himachal Pradesh
1928,1308.8,168.75,78.275,756,109.0666667,Himachal Pradesh
1929,1424.7,223.8,84.725,939.6,118.725,Himachal Pradesh
1930,1305.4,205.55,59.75,930,108.7833333,Himachal Pradesh
1931,1266.4,213.375,24.15,830.7,105.5333333,Himachal Pradesh
1932,1418.6,262.425,57.925,1098.3,118.2166667,Himachal Pradesh
1933,1240.4,181.325,28.9,782.2,103.3666667,Himachal Pradesh
1934,982,138.35,70.225,623.2,81.83333333,Himachal Pradesh
1935,1028,141.675,42.8,578.5,85.66666667,Himachal Pradesh
1936,1157.9,132.925,71.575,716.2,96.49166667,Himachal Pradesh
1937,1464.9,222.425,102.8,952.3,122.075,Himachal Pradesh
1938,927.4,97.95,45.275,510.4,77.28333333,Himachal Pradesh
1939,877.6,112.75,36,523.2,73.13333333,Himachal Pradesh
1940,1088.6,157.125,30.125,730.4,90.71666667,Himachal Pradesh
1941,895.5,127.4,67.15,589.9,74.625,Himachal Pradesh
1942,1328.2,195.95,64.25,842.7,110.6833333,Himachal Pradesh
1943,1223.1,181.6,58.525,763,101.925,Himachal Pradesh
1944,1128.7,152.05,70.225,635.3,94.05833333,Himachal Pradesh
1945,1647,286.975,34.8,1182,137.25,Himachal Pradesh
1946,1539,240.4,56.675,1041.9,128.25,Himachal Pradesh
1947,1313.4,242.525,68.95,1005.7,109.45,Himachal Pradesh
1948,1758.7,242.125,60.25,1007.5,146.5583333,Himachal Pradesh
1949,1311.1,229.525,73.25,961.5,109.2583333,Himachal Pradesh
1950,1684.5,261.025,47.175,1125.6,140.375,Himachal Pradesh
1951,1238.5,167.6,62.475,690,103.2083333,Himachal Pradesh
1952,1263.6,152.2,61.6,742.8,105.3,Himachal Pradesh
1953,1425.6,205.75,135.075,919.1,118.8,Himachal Pradesh
1954,1717.5,256.275,57.825,1026.4,143.125,Himachal Pradesh
1955,1919.2,316.6,39.25,939,159.9333333,Himachal Pradesh
1956,1541.6,223.85,78.45,791.9,128.4666667,Himachal Pradesh
1957,1822.6,230.85,68.9,917.9,151.8833333,Himachal Pradesh
1958,1572.3,264.6,138.125,1017.9,131.025,Himachal Pradesh
1959,1640.4,240.875,34.625,933.8,136.7,Himachal Pradesh
1960,1115.3,165.55,95.25,733.3,92.94166667,Himachal Pradesh
1961,1515.6,208.475,55.675,876.3,126.3,Himachal Pradesh
1962,1393.6,202,45.4,888.6,116.1333333,Himachal Pradesh
1963,1354.6,186.875,91.1,854,112.8833333,Himachal Pradesh
1964,1354,180.725,75.75,809.1,112.8333333,Himachal Pradesh
1965,1220.3,115.325,44.1,460.4,101.6916667,Himachal Pradesh
1966,1371,183.15,46.15,888.9,114.25,Himachal Pradesh
1967,1558.6,233.05,109.7,994.5,129.8833333,Himachal Pradesh
1968,1168.2,130.45,53.125,573.8,97.35,Himachal Pradesh
1969,1127.7,158.525,39.85,656.6,93.975,Himachal Pradesh
1970,1082.7,168.7,32.525,831.4,90.225,Himachal Pradesh
1971,1274.9,183.7,36.7,973.7,106.2416667,Himachal Pradesh
1972,842.3,108.2,68.175,445.5,70.19166667,Himachal Pradesh
1973,955.2,125.025,38.525,567.1,79.6,Himachal Pradesh
1974,776.3,108.175,77.5,480.2,64.69166667,Himachal Pradesh
1975,1054,128.725,43.775,587.9,87.83333333,Himachal Pradesh
1976,1179.5,174.925,26.625,765,98.29166667,Himachal Pradesh
1977,1245,198,61.35,859.3,103.75,Himachal Pradesh
1978,1371.2,180.35,92.55,873.9,114.2666667,Himachal Pradesh
1979,1021,83.225,58.475,390.7,85.08333333,Himachal Pradesh
1980,1154.9,170.925,69.65,765.3,96.24166667,Himachal Pradesh
1981,1147.2,119.975,103.325,563.3,95.6,Himachal Pradesh
1982,1423,101.15,71.7,420.4,118.5833333,Himachal Pradesh
1983,1189.6,135.15,43.425,551.6,99.13333333,Himachal Pradesh
1984,968.3,129.75,39.225,613.3,80.69166667,Himachal Pradesh
1985,1194,199.9,54.35,726.1,99.5,Himachal Pradesh
1986,1322.6,145.9,78.725,626.6,110.2166667,Himachal Pradesh
1987,1035.5,91.3,45.575,369.6,86.29166667,Himachal Pradesh
1988,1881.1,269.6,75.475,1160.3,156.7583333,Himachal Pradesh
1989,1177.2,152.65,77.425,663,98.1,Himachal Pradesh
1990,1462.8,175.625,79.45,767,121.9,Himachal Pradesh
1991,1104.8,132.65,61.225,595.6,92.06666667,Himachal Pradesh
1992,1383.1,196.525,50.75,832.2,115.2583333,Himachal Pradesh
1993,1128.3,154.85,57.775,690,94.025,Himachal Pradesh
1994,1410.3,194.8,69.8,884.8,117.525,Himachal Pradesh
1995,1493.7,241.85,67,1028.6,124.475,Himachal Pradesh
1996,1384.4,183.925,29.1,871.1,115.3666667,Himachal Pradesh
1997,1454.5,208.25,85.8,881,121.2083333,Himachal Pradesh
1998,1381.5,205.35,42.95,854.3,115.125,Himachal Pradesh
1999,1144.9,176.625,67.15,804.8,95.40833333,Himachal Pradesh
2000,1068.1,110.475,20.9,640,89.00833333,Himachal Pradesh
2001,991.8,118.425,65.325,622.5,82.65,Himachal Pradesh
2002,990.5,109.675,40.175,486.6,82.54166667,Himachal Pradesh
2003,1034.4,138.05,48.025,613.3,86.2,Himachal Pradesh
2004,878.3,124.025,107.35,467.5,73.19166667,Himachal Pradesh
2005,1248.5,147.375,36.375,640.3,104.0416667,Himachal Pradesh
2006,1218.4,161.2,50.1,732.1,101.5333333,Himachal Pradesh
2007,1034.4,123.475,57.425,631,86.2,Himachal Pradesh
2008,1114.3,149.025,36.225,749.4,92.85833333,Himachal Pradesh
2009,956.5,130.325,55.75,550.3,79.70833333,Himachal Pradesh
2010,1259.4,193.275,52.55,851.2,104.95,Himachal Pradesh
2011,1108.2,171.05,37.7,796.6,92.35,Himachal Pradesh
2012,951.7,164.575,71.875,686.3,79.30833333,Himachal Pradesh
2013,1212,134.1,58.975,748.2,101,Himachal Pradesh
2014,1008.9,113.55,69.4,486.6,84.075,Himachal Pradesh
2015,1210.5,134.75,43.8,607.2,100.875,Himachal Pradesh
1901,980,119.725,5.15,508.2,81.66666667,Jammu And Kashmir
1902,760.4,80.65,40.875,420.9,63.36666667,Jammu And Kashmir
1903,1286.7,184.675,46.175,746.9,107.225,Jammu And Kashmir
1904,982.1,106.7,86.75,402.7,81.84166667,Jammu And Kashmir
1905,1157.6,125.55,83.05,539.7,96.46666667,Jammu And Kashmir
1906,1193.1,151.675,83.075,653.6,99.425,Jammu And Kashmir
1907,1069.6,86.05,35.425,416.3,89.13333333,Jammu And Kashmir
1908,1227.4,176.775,82.1,724.3,102.2833333,Jammu And Kashmir
1909,1339.9,202.45,70.55,822.9,111.6583333,Jammu And Kashmir
1910,1109.6,127.4,115.975,635.4,92.46666667,Jammu And Kashmir
1911,1280.1,81.85,82.8,389,106.675,Jammu And Kashmir
1912,936.7,91.05,69.75,382.5,78.05833333,Jammu And Kashmir
1913,1000.2,90.825,93.45,449.6,83.35,Jammu And Kashmir
1914,1692.2,197.45,101.075,718.6,141.0166667,Jammu And Kashmir
1915,963.8,90.4,54.7,388.4,80.31666667,Jammu And Kashmir
1916,1034.3,134.65,27.1,600.6,86.19166667,Jammu And Kashmir
1917,1386.1,187.7,32.5,776.7,115.5083333,Jammu And Kashmir
1918,916.5,61.825,98.625,292,76.375,Jammu And Kashmir
1919,1189.2,123.7,84.1,530.4,99.1,Jammu And Kashmir
1920,889.9,61.15,61.85,267.5,74.15833333,Jammu And Kashmir
1921,1057.7,122.4,80.225,469.5,88.14166667,Jammu And Kashmir
1922,890.8,110.35,102.575,476.1,74.23333333,Jammu And Kashmir
1923,1264.3,131.5,92.45,478.3,105.3583333,Jammu And Kashmir
1924,1182,111.65,72.325,449.5,98.5,Jammu And Kashmir
1925,1013.3,120.05,41.7,528.2,84.44166667,Jammu And Kashmir
1926,1123.5,135.1,59.625,574,93.625,Jammu And Kashmir
1927,973,120.45,94.975,502.2,81.08333333,Jammu And Kashmir
1928,1291.1,103.9,107.075,460.6,107.5916667,Jammu And Kashmir
1929,1102.7,132.65,126.625,530.2,91.89166667,Jammu And Kashmir
1930,1168,102.4,68.9,421.1,97.33333333,Jammu And Kashmir
1931,954.9,117.975,53.825,439.1,79.575,Jammu And Kashmir
1932,1039.4,112.625,81.75,499.2,86.61666667,Jammu And Kashmir
1933,1187.7,135.725,37.9,558.5,98.975,Jammu And Kashmir
1934,803.1,81.375,91.125,382.7,66.925,Jammu And Kashmir
1935,1085.4,96.9,74.35,412.8,90.45,Jammu And Kashmir
1936,1140.9,93.8,85.625,454.4,95.075,Jammu And Kashmir
1937,939.8,88.175,128.275,296.2,78.31666667,Jammu And Kashmir
1938,1061.8,75.475,87.55,389.6,88.48333333,Jammu And Kashmir
1939,1003.3,97.375,39.75,366.7,83.60833333,Jammu And Kashmir
1940,878.4,89.425,40.5,434.3,73.2,Jammu And Kashmir
1941,871.7,98.9,107.875,428.1,72.64166667,Jammu And Kashmir
1942,1239.9,144.125,93.25,590.2,103.325,Jammu And Kashmir
1943,1167.7,114.75,72.7,485.5,97.30833333,Jammu And Kashmir
1944,1050.9,111.65,66.675,465.5,87.575,Jammu And Kashmir
1945,856.3,88.55,36.525,377.8,71.35833333,Jammu And Kashmir
1946,922.3,98.15,80.475,431.7,76.85833333,Jammu And Kashmir
1947,913.9,126.125,67.475,529.2,76.15833333,Jammu And Kashmir
1948,1183.1,131.775,94.225,587.8,98.59166667,Jammu And Kashmir
1949,947,73.075,128.1,337.5,78.91666667,Jammu And Kashmir
1950,1523.1,185.425,53.25,749.8,126.925,Jammu And Kashmir
1951,962.8,81.975,60.125,369.8,80.23333333,Jammu And Kashmir
1952,1069.5,103.4,68.325,489.6,89.125,Jammu And Kashmir
1953,1229.7,168.75,157.7,699.1,102.475,Jammu And Kashmir
1954,1307.3,135.85,22.75,531.4,108.9416667,Jammu And Kashmir
1955,1156.5,187.3,55.425,599.3,96.375,Jammu And Kashmir
1956,1520.7,208.15,97.275,811.6,126.725,Jammu And Kashmir
1957,1520.3,122.625,68.5,450.4,126.6916667,Jammu And Kashmir
1958,1350.4,193.3,85.975,782.5,112.5333333,Jammu And Kashmir
1959,1550.2,247.15,40.075,961.2,129.1833333,Jammu And Kashmir
1960,766.4,105.225,51.075,443.1,63.86666667,Jammu And Kashmir
1961,1137.9,141.025,51.425,642.7,94.825,Jammu And Kashmir
1962,930.3,113.25,38.15,482.3,77.525,Jammu And Kashmir
1963,909.1,45.275,82.65,193.1,75.75833333,Jammu And Kashmir
